event_id,timestamp,period,source_ip,destination_service,user_role,request_method,requests_per_min,payload_size_bytes,response_time_ms,cpu_load_percent,source_port,severity_level,is_malicious,attack_type
EVT-00840,2026-03-16 11:29:45,baseline,10.0.15.183,web,user,GET,21,25.29,164.18,31.5,62015,Low,0,normal
EVT-00841,2026-03-16 11:30:00,baseline,10.0.12.154,files,admin,POST,16,10.81,136.96,31.53,59346,Low,0,normal
EVT-00842,2026-03-16 11:30:15,baseline,10.0.19.84,auth,guest,PUT,13,104.0,2.41,31.59,56402,Medium,0,normal
EVT-00843,2026-03-16 11:30:30,baseline,10.0.5.216,api,user,POST,12,2.73,5.09,42.32,64856,Low,0,normal
EVT-00844,2026-03-16 11:30:45,baseline,10.0.18.64,auth,user,POST,12,12.76,30.3,45.19,62171,Medium,0,normal
EVT-00845,2026-03-16 11:31:00,baseline,10.0.13.190,web,user,GET,10,34.88,15.78,23.33,61803,Low,0,normal
EVT-00846,2026-03-16 11:31:15,baseline,10.0.4.23,api,guest,GET,16,295.24,13.39,46.86,54427,Low,0,normal
EVT-00847,2026-03-16 11:31:30,baseline,10.0.11.58,api,user,GET,11,9.67,12.01,30.8,52656,Low,0,normal
EVT-00848,2026-03-16 11:31:45,baseline,10.0.7.216,auth,admin,POST,13,11.39,116.71,31.19,54641,Low,0,normal
EVT-00849,2026-03-16 11:32:00,baseline,10.0.3.116,api,user,GET,15,2.77,192.67,45.39,55321,Medium,0,normal
EVT-00850,2026-03-16 11:32:15,baseline,10.0.6.156,web,user,PUT,19,25.27,6.4,37.55,50083,Low,0,normal
EVT-00851,2026-03-16 11:32:30,baseline,10.0.3.170,auth,user,DELETE,15,78.27,16.76,37.88,58716,Low,0,normal
EVT-00852,2026-03-16 11:32:45,baseline,10.0.15.13,web,user,POST,12,48.59,48.37,35.87,57981,Low,0,normal
EVT-00853,2026-03-16 11:33:00,baseline,10.0.14.123,auth,user,GET,10,2.52,66.65,25.69,65478,Low,0,normal
EVT-00854,2026-03-16 11:33:15,baseline,10.0.18.241,auth,user,GET,11,16.31,25.76,35.63,51176,Low,0,normal
EVT-00855,2026-03-16 11:33:30,baseline,10.0.16.19,auth,user,GET,21,5.6,55.63,13.31,62804,Medium,0,normal
EVT-00856,2026-03-16 11:33:45,baseline,10.0.7.112,web,user,GET,15,129.04,8.52,40.18,61072,Low,0,normal
EVT-00857,2026-03-16 11:34:00,baseline,10.0.3.58,web,guest,GET,17,12.79,42.87,37.02,56961,Low,0,normal
EVT-00858,2026-03-16 11:34:15,baseline,10.0.10.177,auth,guest,PUT,14,49.09,46.66,32.62,62217,Low,0,normal
EVT-00859,2026-03-16 11:34:30,baseline,10.0.10.221,files,guest,GET,11,4.21,1.6,30.11,50136,Low,0,normal
EVT-00860,2026-03-16 11:34:45,baseline,10.0.2.137,api,user,GET,22,23.5,96.76,5.76,63348,Low,0,normal
EVT-00861,2026-03-16 11:35:00,baseline,10.0.18.252,api,guest,GET,22,9.94,22.79,31.98,60812,Medium,0,normal
EVT-00862,2026-03-16 11:35:15,baseline,10.0.1.123,auth,user,POST,19,6.44,44.36,36.5,51458,Low,0,normal
EVT-00863,2026-03-16 11:35:30,baseline,10.0.10.178,auth,guest,POST,18,148.3,68.39,32.62,59014,Low,0,normal
EVT-00864,2026-03-16 11:35:45,baseline,10.0.16.3,web,guest,GET,12,110.56,39.93,44.09,64619,Medium,0,normal
EVT-00865,2026-03-16 11:36:00,baseline,10.0.3.142,web,user,PUT,14,31.07,0.01,45.32,55143,Low,0,normal
EVT-00866,2026-03-16 11:36:15,baseline,10.0.16.69,web,user,PUT,19,30.89,301.54,48.95,61079,Medium,0,normal
EVT-00867,2026-03-16 11:36:30,baseline,10.0.1.166,web,user,GET,7,1.3,16.69,42.4,62946,Low,0,normal
EVT-00868,2026-03-16 11:36:45,baseline,10.0.7.20,auth,user,POST,18,10.78,14.43,29.72,64822,Medium,0,normal
EVT-00869,2026-03-16 11:37:00,baseline,10.0.9.67,api,user,DELETE,13,50.06,103.9,30.36,51943,Low,0,normal
EVT-00870,2026-03-16 11:37:15,baseline,10.0.2.241,api,user,POST,14,27.04,13.91,28.55,65122,Low,0,normal
EVT-00871,2026-03-16 11:37:30,baseline,10.0.20.159,web,user,GET,10,7.09,180.51,32.76,51628,Low,0,normal
EVT-00872,2026-03-16 11:37:45,baseline,10.0.1.22,api,user,DELETE,14,12.68,44.42,26.3,63384,Medium,0,normal
EVT-00873,2026-03-16 11:38:00,baseline,10.0.8.71,api,user,GET,13,9.39,5.55,33.57,52945,Low,0,normal
EVT-00874,2026-03-16 11:38:15,baseline,10.0.1.80,files,user,GET,18,54.05,8.13,22.43,57735,Medium,0,normal
EVT-00875,2026-03-16 11:38:30,baseline,10.0.4.234,api,user,GET,14,39.9,23.04,42.24,62548,Low,0,normal
EVT-00876,2026-03-16 11:38:45,baseline,10.0.4.242,files,user,POST,18,11.75,11.08,33.45,57056,Low,0,normal
EVT-00877,2026-03-16 11:39:00,baseline,10.0.11.141,auth,user,POST,17,45.15,7.63,31.26,58055,Low,0,normal
EVT-00878,2026-03-16 11:39:15,baseline,10.0.14.134,web,user,DELETE,14,28.51,3.54,18.61,52598,Low,0,normal
EVT-00879,2026-03-16 11:39:30,baseline,10.0.11.101,api,user,GET,17,11.8,1.31,40.25,56187,Medium,0,normal
EVT-00880,2026-03-16 11:39:45,baseline,10.0.2.210,web,user,GET,16,1247.2,4.42,48.27,57556,Medium,0,normal
EVT-00881,2026-03-16 11:40:00,baseline,10.0.15.238,api,user,GET,12,8.62,11.65,41.91,60911,Low,0,normal
EVT-00882,2026-03-16 11:40:15,baseline,10.0.7.177,auth,user,POST,18,5.51,21.68,21.78,60252,Medium,0,normal
EVT-00883,2026-03-16 11:40:30,baseline,10.0.19.38,web,user,GET,19,88.79,94.77,32.38,62807,Low,0,normal
EVT-00884,2026-03-16 11:40:45,baseline,10.0.10.248,api,guest,GET,22,22.02,124.51,28.49,61986,Medium,0,normal
EVT-00885,2026-03-16 11:41:00,baseline,10.0.12.55,api,user,PUT,13,49.91,94.48,22.44,49271,Low,0,normal
EVT-00886,2026-03-16 11:41:15,baseline,10.0.10.208,web,user,PUT,16,16.12,4.47,18.05,64696,Low,0,normal
EVT-00887,2026-03-16 11:41:30,baseline,10.0.19.201,api,user,GET,24,32.92,42.22,37.42,53376,Low,0,normal
EVT-00888,2026-03-16 11:41:45,baseline,10.0.4.95,api,guest,GET,16,31.12,46.17,23.99,61110,Low,0,normal
EVT-00889,2026-03-16 11:42:00,baseline,10.0.18.184,api,user,POST,16,125.53,95.06,31.63,58938,Medium,0,normal
EVT-00890,2026-03-16 11:42:15,baseline,10.0.9.41,web,guest,GET,19,10.57,17.07,38.34,49774,Low,0,normal
EVT-00891,2026-03-16 11:42:30,baseline,10.0.15.45,files,user,GET,12,52.01,29.47,53.64,60888,Medium,0,normal
EVT-00892,2026-03-16 11:42:45,baseline,10.0.13.69,web,user,POST,12,14.38,31.25,42.73,59262,Medium,0,normal
EVT-00893,2026-03-16 11:43:00,baseline,10.0.2.99,api,user,GET,14,18.13,7.87,33.54,54440,Medium,0,normal
EVT-00894,2026-03-16 11:43:15,baseline,10.0.13.94,api,user,GET,11,26.81,35.71,44.78,59447,Low,0,normal
EVT-00895,2026-03-16 11:43:30,baseline,10.0.19.164,auth,user,POST,9,170.44,16.81,20.18,54790,Medium,0,normal
EVT-00896,2026-03-16 11:43:45,baseline,10.0.14.156,web,guest,DELETE,14,258.37,18.36,29.32,58154,Medium,0,normal
EVT-00897,2026-03-16 11:44:00,baseline,10.0.1.10,api,user,GET,19,48.89,6.74,33.29,54110,Low,0,normal
EVT-00898,2026-03-16 11:44:15,baseline,10.0.12.122,auth,user,POST,14,2.32,7.15,46.78,54319,Low,0,normal
EVT-00899,2026-03-16 11:44:30,baseline,10.0.3.125,api,user,GET,11,12.59,23.99,46.3,63257,Medium,0,normal
EVT-00900,2026-03-16 11:44:45,baseline,10.0.4.172,web,user,POST,17,37.28,19.99,36.24,61493,Medium,0,normal
EVT-00901,2026-03-16 11:45:00,baseline,10.0.14.143,web,user,GET,25,175.98,61.21,29.95,58770,Low,0,normal
EVT-00902,2026-03-16 11:45:15,baseline,10.0.13.58,files,admin,POST,14,16.57,7.69,42.39,64638,Low,0,normal
EVT-00903,2026-03-16 11:45:30,baseline,10.0.14.156,files,user,PUT,18,3.01,14.39,32.74,61056,Medium,0,normal
EVT-00904,2026-03-16 11:45:45,baseline,10.0.7.145,web,user,POST,14,172.76,106.4,43.2,49835,Medium,0,normal
EVT-00905,2026-03-16 11:46:00,baseline,10.0.3.14,api,admin,GET,15,4.14,11.72,46.36,60586,Low,0,normal
EVT-00906,2026-03-16 11:46:15,baseline,10.0.18.40,web,user,POST,16,27.65,54.33,35.03,49715,Medium,0,normal
EVT-00907,2026-03-16 11:46:30,baseline,10.0.4.212,api,user,POST,17,111.64,92.33,40.76,50286,Low,0,normal
EVT-00908,2026-03-16 11:46:45,baseline,10.0.13.162,api,user,POST,17,45.08,20.23,38.65,61044,High,0,normal
EVT-00909,2026-03-16 11:47:00,baseline,10.0.8.93,web,user,GET,13,34.26,31.42,35.59,65531,Low,0,normal
EVT-00910,2026-03-16 11:47:15,baseline,10.0.11.18,auth,user,GET,14,41.18,15.42,41.34,63856,Low,0,normal
EVT-00911,2026-03-16 11:47:30,baseline,10.0.16.86,api,user,POST,10,11.6,8.39,30.57,54130,Low,0,normal
EVT-00912,2026-03-16 11:47:45,baseline,10.0.3.71,api,user,POST,9,34.96,68.34,30.54,60180,Medium,0,normal
EVT-00913,2026-03-16 11:48:00,baseline,10.0.4.48,api,user,GET,11,15.78,14.11,39.06,59897,Medium,0,normal
EVT-00914,2026-03-16 11:48:15,baseline,10.0.10.235,files,user,GET,24,2.43,202.7,45.29,61455,Medium,0,normal
EVT-00915,2026-03-16 11:48:30,baseline,10.0.18.141,web,user,POST,13,20.74,185.17,43.23,54815,Medium,0,normal
EVT-00916,2026-03-16 11:48:45,baseline,10.0.20.58,web,guest,GET,9,25.93,31.29,35.52,64580,Low,0,normal
EVT-00917,2026-03-16 11:49:00,baseline,10.0.12.214,files,user,DELETE,18,12.61,4.6,41.47,57327,Low,0,normal
EVT-00918,2026-03-16 11:49:15,baseline,10.0.20.51,auth,user,GET,12,2.63,22.37,27.11,58500,Low,0,normal
EVT-00919,2026-03-16 11:49:30,baseline,10.0.2.144,auth,guest,POST,20,203.53,238.78,35.33,63430,Medium,0,normal
EVT-00920,2026-03-16 11:49:45,baseline,10.0.15.3,auth,user,GET,24,46.98,14.27,43.94,61028,Low,0,normal
EVT-00921,2026-03-16 11:50:00,baseline,10.0.3.152,web,guest,POST,11,133.48,15.6,37.64,51663,Low,0,normal
EVT-00922,2026-03-16 11:50:15,baseline,10.0.3.116,api,user,GET,20,11.87,11.96,41.71,60297,Medium,0,normal
EVT-00923,2026-03-16 11:50:30,baseline,10.0.6.79,api,guest,PUT,17,9.09,11.16,36.56,57399,Medium,0,normal
EVT-00924,2026-03-16 11:50:45,baseline,10.0.16.157,auth,guest,POST,12,5.03,34.47,39.83,62895,Low,0,normal
EVT-00925,2026-03-16 11:51:00,baseline,10.0.11.253,api,user,POST,17,1.68,98.55,35.04,64151,Medium,0,normal
EVT-00926,2026-03-16 11:51:15,baseline,10.0.16.133,web,user,GET,12,12.16,47.27,20.66,64194,Low,0,normal
EVT-00927,2026-03-16 11:51:30,baseline,10.0.20.2,api,guest,POST,12,18.26,39.54,24.36,60952,Low,0,normal
EVT-00928,2026-03-16 11:51:45,baseline,10.0.15.35,api,user,GET,14,85.84,61.32,49.84,51568,Low,0,normal
EVT-00929,2026-03-16 11:52:00,baseline,10.0.4.19,files,user,GET,16,4.3,16.99,34.44,54239,Low,0,normal
EVT-00930,2026-03-16 11:52:15,baseline,10.0.9.107,web,guest,GET,25,10.65,109.99,17.63,50711,Low,0,normal
EVT-00931,2026-03-16 11:52:30,baseline,10.0.8.39,auth,user,GET,18,5.74,60.42,57.68,58947,Low,0,normal
EVT-00932,2026-03-16 11:52:45,baseline,10.0.16.142,api,user,GET,15,1.27,4.0,29.06,51966,Low,0,normal
EVT-00933,2026-03-16 11:53:00,baseline,10.0.13.211,auth,guest,GET,18,23.78,20.37,34.34,54149,Low,0,normal
EVT-00934,2026-03-16 11:53:15,baseline,10.0.5.151,web,admin,DELETE,8,18.19,2.34,51.75,56465,Low,0,normal
EVT-00935,2026-03-16 11:53:30,baseline,10.0.2.109,web,user,POST,9,8.67,20.85,26.51,65250,Medium,0,normal
EVT-00936,2026-03-16 11:53:45,baseline,10.0.20.17,auth,user,GET,8,19.44,49.09,33.31,63361,High,0,normal
EVT-00937,2026-03-16 11:54:00,baseline,10.0.18.243,api,guest,GET,11,72.6,92.17,41.86,63914,Low,0,normal
EVT-00938,2026-03-16 11:54:15,baseline,10.0.13.123,files,user,GET,11,8.17,16.67,27.75,52297,Low,0,normal
EVT-00939,2026-03-16 11:54:30,baseline,10.0.2.22,web,user,GET,17,8.87,1.16,39.4,58475,Medium,0,normal
EVT-00940,2026-03-16 11:54:45,baseline,10.0.20.120,auth,user,GET,20,62.31,152.84,17.26,57804,High,0,normal
EVT-00941,2026-03-16 11:55:00,baseline,10.0.5.232,api,guest,GET,17,13.6,15.43,26.51,56289,Medium,0,normal
EVT-00942,2026-03-16 11:55:15,baseline,10.0.14.144,auth,guest,GET,18,7.75,9.53,36.81,55546,Medium,0,normal
EVT-00943,2026-03-16 11:55:30,baseline,10.0.5.159,api,user,DELETE,11,4.58,61.88,41.72,50576,Low,0,normal
EVT-00944,2026-03-16 11:55:45,baseline,10.0.17.80,api,guest,GET,22,83.79,30.76,44.9,50174,Medium,0,normal
EVT-00945,2026-03-16 11:56:00,baseline,10.0.10.120,files,user,GET,7,17.2,18.57,27.91,58298,Medium,0,normal
EVT-00946,2026-03-16 11:56:15,baseline,10.0.4.44,files,user,DELETE,14,20.12,10.72,42.86,50403,Low,0,normal
EVT-00947,2026-03-16 11:56:30,baseline,10.0.11.197,web,user,GET,16,59.15,31.19,27.8,56203,Medium,0,normal
EVT-00948,2026-03-16 11:56:45,baseline,10.0.20.241,files,user,GET,14,5.57,44.0,31.29,60174,Low,0,normal
EVT-00949,2026-03-16 11:57:00,baseline,10.0.8.21,files,user,GET,16,1.46,24.39,30.29,63110,High,0,normal
EVT-00950,2026-03-16 11:57:15,baseline,10.0.6.80,api,guest,DELETE,18,4.87,26.46,30.03,55578,Low,0,normal
EVT-00951,2026-03-16 11:57:30,baseline,10.0.8.215,web,guest,GET,15,10.19,17.78,28.51,51691,Low,0,normal
EVT-00952,2026-03-16 11:57:45,baseline,10.0.17.125,web,user,GET,23,27.06,95.01,33.97,59930,High,0,normal
EVT-00953,2026-03-16 11:58:00,baseline,10.0.19.76,api,user,GET,13,35.48,27.37,29.11,59514,Medium,0,normal
EVT-00954,2026-03-16 11:58:15,baseline,10.0.17.184,api,user,POST,18,6.2,140.37,26.06,63691,Medium,0,normal
EVT-00955,2026-03-16 11:58:30,baseline,10.0.18.6,api,user,POST,15,98.5,8.2,38.23,63528,Low,0,normal
EVT-00956,2026-03-16 11:58:45,baseline,10.0.7.53,auth,user,GET,17,6.79,2.84,30.19,52629,Medium,0,normal
EVT-00957,2026-03-16 11:59:00,baseline,10.0.14.237,api,user,DELETE,17,17.32,10.53,55.49,58997,Medium,0,normal
EVT-00958,2026-03-16 11:59:15,baseline,10.0.8.189,web,user,GET,18,24.82,70.9,24.04,57374,Low,0,normal
EVT-00959,2026-03-16 11:59:30,baseline,10.0.20.74,api,user,GET,9,37.21,167.83,33.73,63257,Low,0,normal
EVT-00960,2026-03-16 11:59:45,baseline,10.0.3.234,api,user,POST,10,115.36,71.68,41.1,52502,Low,0,normal
EVT-00961,2026-03-16 12:00:00,baseline,10.0.8.246,web,user,POST,16,5.49,37.44,34.95,61071,Medium,0,normal
EVT-00962,2026-03-16 12:00:15,baseline,10.0.20.205,web,user,GET,15,77.17,4.38,43.06,63956,Medium,0,normal
EVT-00963,2026-03-16 12:00:30,baseline,10.0.13.60,web,guest,GET,20,9.47,2.64,46.97,64078,High,0,normal
EVT-00964,2026-03-16 12:00:45,baseline,10.0.12.109,files,user,PUT,13,21.92,78.36,31.44,52863,Low,0,normal
EVT-00965,2026-03-16 12:01:00,baseline,10.0.13.64,web,user,POST,12,117.53,1.52,35.71,62561,Medium,0,normal
EVT-00966,2026-03-16 12:01:15,baseline,10.0.1.178,web,guest,DELETE,13,5.09,9.2,39.76,62515,Medium,0,normal
EVT-00967,2026-03-16 12:01:30,baseline,10.0.19.81,web,user,GET,20,21.18,5.15,32.23,54842,Low,0,normal
EVT-00968,2026-03-16 12:01:45,baseline,10.0.10.132,api,guest,GET,17,35.75,3.96,24.3,58667,Medium,0,normal
EVT-00969,2026-03-16 12:02:00,baseline,10.0.8.17,auth,user,GET,11,18.41,6.49,49.0,51403,Medium,0,normal
EVT-00970,2026-03-16 12:02:15,baseline,10.0.4.126,api,user,GET,8,4.91,19.24,26.18,51525,Low,0,normal
EVT-00971,2026-03-16 12:02:30,baseline,10.0.1.6,auth,user,GET,18,13.25,98.16,30.05,55051,Medium,0,normal
EVT-00972,2026-03-16 12:02:45,baseline,10.0.2.45,auth,user,GET,14,28.97,1.1,27.37,53349,Medium,0,normal
EVT-00973,2026-03-16 12:03:00,baseline,10.0.11.48,api,user,POST,21,198.52,5.0,39.58,49999,High,0,normal
EVT-00974,2026-03-16 12:03:15,baseline,10.0.6.154,api,guest,GET,8,55.78,0.25,30.32,50006,Medium,0,normal
EVT-00975,2026-03-16 12:03:30,baseline,10.0.12.219,api,user,GET,26,43.1,34.58,35.88,53377,Low,0,normal
EVT-00976,2026-03-16 12:03:45,baseline,10.0.12.76,files,user,DELETE,16,3.96,8.77,43.39,55958,Low,0,normal
EVT-00977,2026-03-16 12:04:00,baseline,10.0.9.164,files,user,GET,15,40.43,14.69,29.08,51350,Low,0,normal
EVT-00978,2026-03-16 12:04:15,baseline,10.0.6.169,auth,user,GET,13,4.14,1.72,20.0,54937,Low,0,normal
EVT-00979,2026-03-16 12:04:30,baseline,10.0.7.192,files,user,PUT,10,52.51,112.81,31.5,55477,Medium,0,normal
EVT-00980,2026-03-16 12:04:45,baseline,10.0.8.139,web,user,GET,11,19.99,43.98,35.2,54394,Low,0,normal
EVT-00981,2026-03-16 12:05:00,baseline,10.0.9.230,web,guest,GET,21,10.8,41.42,27.26,61317,Low,0,normal
EVT-00982,2026-03-16 12:05:15,baseline,10.0.12.157,files,user,POST,20,17.1,3.22,34.65,60939,Medium,0,normal
EVT-00983,2026-03-16 12:05:30,baseline,10.0.11.196,api,user,DELETE,15,65.98,0.93,54.2,51361,Low,0,normal
EVT-00984,2026-03-16 12:05:45,baseline,10.0.13.221,api,user,GET,20,28.62,26.09,23.02,55952,Low,0,normal
EVT-00985,2026-03-16 12:06:00,baseline,10.0.8.33,auth,user,DELETE,18,28.91,121.9,26.16,60576,Medium,0,normal
EVT-00986,2026-03-16 12:06:15,baseline,10.0.8.159,web,user,POST,12,102.91,27.53,34.97,57409,Low,0,normal
EVT-00987,2026-03-16 12:06:30,baseline,10.0.7.55,web,user,POST,16,19.36,30.72,33.98,60229,Low,0,normal
EVT-00988,2026-03-16 12:06:45,baseline,10.0.3.11,web,user,PUT,13,5.6,53.4,26.97,54457,Low,0,normal
EVT-00989,2026-03-16 12:07:00,baseline,10.0.16.48,auth,user,GET,10,11.96,174.42,24.06,53533,Low,0,normal
EVT-00990,2026-03-16 12:07:15,baseline,10.0.11.81,api,user,POST,18,10.51,75.23,28.29,52088,Low,0,normal
EVT-00991,2026-03-16 12:07:30,baseline,10.0.9.78,files,user,GET,20,6.23,40.62,32.49,54997,Low,0,normal
EVT-00992,2026-03-16 12:07:45,baseline,10.0.11.205,web,guest,PUT,14,17.02,35.91,28.76,64003,Low,0,normal
EVT-00993,2026-03-16 12:08:00,baseline,10.0.12.246,web,user,GET,17,16.93,70.99,34.0,64824,Medium,0,normal
EVT-00994,2026-03-16 12:08:15,baseline,10.0.18.74,web,guest,POST,9,44.27,7.3,49.43,51883,Medium,0,normal
EVT-00995,2026-03-16 12:08:30,baseline,10.0.9.158,web,user,PUT,15,13.49,198.05,26.49,61278,Low,0,normal
EVT-00996,2026-03-16 12:08:45,baseline,10.0.14.80,auth,user,GET,15,21.27,39.41,24.3,54421,Low,0,normal
EVT-00997,2026-03-16 12:09:00,baseline,10.0.15.167,files,user,GET,16,15.42,52.55,26.19,63762,Low,0,normal
EVT-00998,2026-03-16 12:09:15,baseline,10.0.12.229,web,user,GET,10,28.42,36.81,39.67,57398,Low,0,normal
EVT-00999,2026-03-16 12:09:30,baseline,10.0.14.97,web,guest,DELETE,14,29.38,18.35,30.34,62721,Low,0,normal
EVT-01000,2026-03-16 12:09:45,baseline,10.0.13.64,files,user,PUT,20,16.74,39.01,37.7,60311,Low,0,normal
EVT-01001,2026-03-16 12:10:00,baseline,10.0.15.230,web,user,POST,13,11.15,101.95,38.02,64899,Low,0,normal
EVT-01002,2026-03-16 12:10:15,baseline,10.0.8.131,files,user,GET,17,89.01,82.24,36.33,55269,Low,0,normal
EVT-01003,2026-03-16 12:10:30,baseline,10.0.20.121,files,user,GET,16,4.26,28.73,50.94,51585,Low,0,normal
EVT-01004,2026-03-16 12:10:45,baseline,10.0.15.128,api,user,GET,17,103.93,20.87,28.66,61952,Low,0,normal
EVT-01005,2026-03-16 12:11:00,baseline,10.0.17.13,api,user,POST,19,17.06,17.48,31.39,64854,Low,0,normal
EVT-01006,2026-03-16 12:11:15,baseline,10.0.15.241,auth,user,GET,11,10.62,78.41,24.9,63137,Low,0,normal
EVT-01007,2026-03-16 12:11:30,baseline,10.0.7.236,files,user,PUT,12,0.85,117.34,36.11,63836,Low,0,normal
EVT-01008,2026-03-16 12:11:45,baseline,10.0.18.242,auth,user,PUT,8,73.68,11.12,52.59,64910,High,0,normal
EVT-01009,2026-03-16 12:12:00,baseline,10.0.7.41,web,user,GET,16,273.74,120.95,40.92,52436,Medium,0,normal
EVT-01010,2026-03-16 12:12:15,baseline,10.0.17.40,api,admin,GET,19,47.25,25.09,29.19,58339,Medium,0,normal
EVT-01011,2026-03-16 12:12:30,baseline,10.0.13.185,web,user,GET,13,21.62,126.88,32.51,50807,Low,0,normal
EVT-01012,2026-03-16 12:12:45,baseline,10.0.18.59,api,user,POST,14,108.99,7.97,28.48,65040,Low,0,normal
EVT-01013,2026-03-16 12:13:00,baseline,10.0.11.60,web,user,GET,16,17.25,4.31,29.15,53335,Low,0,normal
EVT-01014,2026-03-16 12:13:15,baseline,10.0.1.232,api,user,POST,16,6.46,48.22,39.98,55145,Low,0,normal
EVT-01015,2026-03-16 12:13:30,baseline,10.0.12.120,web,user,GET,22,121.0,51.18,29.64,57938,Low,0,normal
EVT-01016,2026-03-16 12:13:45,baseline,10.0.18.216,api,guest,POST,17,2.71,38.49,45.27,50505,High,0,normal
EVT-01017,2026-03-16 12:14:00,baseline,10.0.19.90,web,guest,GET,13,7.09,21.71,18.15,53751,Low,0,normal
EVT-01018,2026-03-16 12:14:15,baseline,10.0.4.102,files,user,GET,16,71.1,10.6,39.42,63205,Low,0,normal
EVT-01019,2026-03-16 12:14:30,baseline,10.0.12.198,web,user,GET,10,53.6,50.91,42.41,60594,Low,0,normal
EVT-01020,2026-03-16 12:14:45,baseline,10.0.17.121,api,user,PUT,21,207.05,219.65,33.88,59297,Medium,0,normal
EVT-01021,2026-03-16 12:15:00,baseline,10.0.9.53,auth,guest,DELETE,17,22.66,51.96,32.11,56283,Low,0,normal
EVT-01022,2026-03-16 12:15:15,baseline,10.0.12.211,web,user,GET,13,86.06,91.8,41.53,50952,Low,0,normal
EVT-01023,2026-03-16 12:15:30,baseline,10.0.18.165,files,user,GET,21,11.26,217.14,45.62,57564,Low,0,normal
EVT-01024,2026-03-16 12:15:45,baseline,10.0.3.90,web,user,POST,14,18.14,42.85,49.43,60187,Medium,0,normal
EVT-01025,2026-03-16 12:16:00,baseline,10.0.2.43,auth,admin,POST,9,7.69,39.08,36.1,50210,Low,0,normal
EVT-01026,2026-03-16 12:16:15,baseline,10.0.15.210,api,user,GET,17,6.81,0.25,39.74,59012,Medium,0,normal
EVT-01027,2026-03-16 12:16:30,baseline,10.0.9.126,api,user,POST,16,113.75,1.5,39.59,60500,Low,0,normal
EVT-01028,2026-03-16 12:16:45,baseline,10.0.4.150,auth,user,PUT,19,82.48,148.39,32.2,51529,Low,0,normal
EVT-01029,2026-03-16 12:17:00,baseline,10.0.13.171,auth,user,POST,17,23.37,42.01,21.92,56978,Medium,0,normal
EVT-01030,2026-03-16 12:17:15,baseline,10.0.14.6,web,guest,GET,15,35.68,44.08,41.64,61736,Low,0,normal
EVT-01031,2026-03-16 12:17:30,baseline,10.0.3.168,auth,user,GET,11,9.12,25.77,44.61,57176,Low,0,normal
EVT-01032,2026-03-16 12:17:45,baseline,10.0.16.134,web,user,GET,18,50.89,12.74,22.34,60022,High,0,normal
EVT-01033,2026-03-16 12:18:00,baseline,10.0.3.226,auth,user,PUT,12,5.99,176.26,32.8,63314,Low,0,normal
EVT-01034,2026-03-16 12:18:15,baseline,10.0.7.84,api,user,POST,15,7.24,159.99,21.75,54715,Low,0,normal
EVT-01035,2026-03-16 12:18:30,baseline,10.0.2.143,api,user,POST,11,66.53,33.65,28.4,51286,Low,0,normal
EVT-01036,2026-03-16 12:18:45,baseline,10.0.1.177,files,user,GET,12,13.16,91.4,44.29,53273,Low,0,normal
EVT-01037,2026-03-16 12:19:00,baseline,10.0.9.190,auth,user,POST,15,3.83,39.09,35.21,60678,Medium,0,normal
EVT-01038,2026-03-16 12:19:15,baseline,10.0.18.8,web,user,POST,17,2.47,79.16,25.09,59775,Medium,0,normal
EVT-01039,2026-03-16 12:19:30,baseline,10.0.2.88,web,user,GET,21,48.61,158.62,42.21,51440,Low,0,normal
EVT-01040,2026-03-16 12:19:45,baseline,10.0.4.186,auth,user,GET,10,60.31,78.78,48.25,52554,Medium,0,normal
EVT-01041,2026-03-16 12:20:00,baseline,10.0.19.88,files,user,DELETE,10,7.59,26.7,27.14,59519,Low,0,normal
EVT-01042,2026-03-16 12:20:15,baseline,10.0.5.48,web,admin,GET,17,88.03,101.98,39.03,65121,Low,0,normal
EVT-01043,2026-03-16 12:20:30,baseline,10.0.1.118,api,user,GET,21,6.02,3.12,26.33,51240,Low,0,normal
EVT-01044,2026-03-16 12:20:45,baseline,10.0.15.68,web,user,GET,25,30.1,101.15,32.21,58462,Medium,0,normal
EVT-01045,2026-03-16 12:21:00,baseline,10.0.3.223,api,admin,GET,11,3.28,74.22,30.61,62892,High,0,normal
EVT-01046,2026-03-16 12:21:15,baseline,10.0.4.250,web,user,POST,16,30.19,39.75,32.28,62344,Low,0,normal
EVT-01047,2026-03-16 12:21:30,baseline,10.0.20.47,web,user,GET,8,23.51,194.57,18.3,56646,Low,0,normal
EVT-01048,2026-03-16 12:21:45,baseline,10.0.2.46,auth,user,GET,14,18.28,25.27,32.55,61872,Medium,0,normal
EVT-01049,2026-03-16 12:22:00,baseline,10.0.8.182,web,guest,GET,13,6.27,39.98,32.06,54592,Low,0,normal
EVT-01050,2026-03-16 12:22:15,baseline,10.0.16.201,auth,user,GET,17,16.78,1.95,31.52,54659,Low,0,normal
EVT-01051,2026-03-16 12:22:30,baseline,10.0.19.39,web,user,POST,7,103.17,35.31,33.39,59787,Low,0,normal
EVT-01052,2026-03-16 12:22:45,baseline,10.0.11.32,web,guest,GET,11,22.97,66.93,36.46,58139,Medium,0,normal
EVT-01053,2026-03-16 12:23:00,baseline,10.0.4.213,web,guest,GET,15,13.48,16.5,30.57,58115,Low,0,normal
